"","item","itemLabel","bioid"
"2229","http://www.wikidata.org/entity/Q359460","Joseph Desha","D000271"
"2230","http://www.wikidata.org/entity/Q359526","John W. Stevenson","S000894"
"2231","http://www.wikidata.org/entity/Q359532","J. Proctor Knott","K000290"
"2232","http://www.wikidata.org/entity/Q359797","James Roosevelt","R000426"
"2233","http://www.wikidata.org/entity/Q360815","Alfred Moore Scales","S000103"
"2234","http://www.wikidata.org/entity/Q361224","John Wentworth","W000295"
"2235","http://www.wikidata.org/entity/Q361245","David Settle Reid","R000144"
"2236","http://www.wikidata.org/entity/Q361373","Earle C. Clements","C000506"
"2237","http://www.wikidata.org/entity/Q361708","James Lawrence Orr","O000104"
"2238","http://www.wikidata.org/entity/Q362186","Francis Wilkinson Pickens","P000321"
"2239","http://www.wikidata.org/entity/Q362669","Buddy MacKay","M000023"
"2240","http://www.wikidata.org/entity/Q362840","William Bradley Umstead","U000005"
"2241","http://www.wikidata.org/entity/Q363786","Richard Yates","Y000011"
"2242","http://www.wikidata.org/entity/Q363817","Lloyd Doggett","D000399"
"2243","http://www.wikidata.org/entity/Q363974","Matthew M. Neely","N000023"
"2244","http://www.wikidata.org/entity/Q364484","Thomas Andrews","A000211"
"2245","http://www.wikidata.org/entity/Q364605","Wilson Shannon","S000291"
"2246","http://www.wikidata.org/entity/Q364679","William Reynolds Archer","A000215"
"2247","http://www.wikidata.org/entity/Q364730","Archibald Yell","Y000017"
"2248","http://www.wikidata.org/entity/Q364746","Mark Andrews","A000208"
"2249","http://www.wikidata.org/entity/Q364769","John Pope","P000431"
"2250","http://www.wikidata.org/entity/Q365407","Adolph J. Sabath","S000001"
"2251","http://www.wikidata.org/entity/Q365466","Adolph Meyer","M000679"
"2252","http://www.wikidata.org/entity/Q365572","Arch A. Moore","M000892"
"2253","http://www.wikidata.org/entity/Q365789","James W. Denver","D000261"
"2254","http://www.wikidata.org/entity/Q365866","John McLean","M000550"
"2255","http://www.wikidata.org/entity/Q365869","Ashton C. Shallenberger","S000280"
"2256","http://www.wikidata.org/entity/Q366015","Adolphus Peter Nelson","N000029"
"2257","http://www.wikidata.org/entity/Q366115","Adoniram J. Holmes","H000733"
"2258","http://www.wikidata.org/entity/Q366245","Nathan K. Hall","H000062"
"2259","http://www.wikidata.org/entity/Q366489","Henry Smith Lane","L000060"
"2260","http://www.wikidata.org/entity/Q366553","Robert P. Griffin","G000465"
"2261","http://www.wikidata.org/entity/Q367478","Hiland Hall","H000052"
"2262","http://www.wikidata.org/entity/Q367650","Benton Jay Hall","H000044"
"2263","http://www.wikidata.org/entity/Q367727","Arthur A. Link","L000333"
"2264","http://www.wikidata.org/entity/Q367796","Sue Myrick","M001134"
"2265","http://www.wikidata.org/entity/Q367927","John Davis Lodge","L000395"
"2266","http://www.wikidata.org/entity/Q368091","Charles B. Rangel","R000053"
"2267","http://www.wikidata.org/entity/Q368184","Kenny Marchant","M001158"
"2268","http://www.wikidata.org/entity/Q368185","Franklin H. Elmore","E000158"
"2269","http://www.wikidata.org/entity/Q368462","Bob Kasten","K000019"
"2270","http://www.wikidata.org/entity/Q368474","William S. Herndon","H000535"
"2271","http://www.wikidata.org/entity/Q368739","James Pearce","P000161"
"2272","http://www.wikidata.org/entity/Q368868","Ellis E. Patterson","P000113"
"2273","http://www.wikidata.org/entity/Q368932","Warner Underwood","U000016"
"2274","http://www.wikidata.org/entity/Q369047","Rod Grams","G000367"
"2275","http://www.wikidata.org/entity/Q369068","Edward Rell Madigan","M000041"
"2276","http://www.wikidata.org/entity/Q369249","Jeremiah M. Wilson","W000596"
"2277","http://www.wikidata.org/entity/Q369368","Truman Smith","S000621"
"2278","http://www.wikidata.org/entity/Q369437","Pat Harrison","H000265"
"2279","http://www.wikidata.org/entity/Q369814","John Carter","C001051"
"2280","http://www.wikidata.org/entity/Q369827","Wall Doxey","D000480"
"2281","http://www.wikidata.org/entity/Q369835","Cadwallader C. Washburn","W000170"
"2282","http://www.wikidata.org/entity/Q370109","Thomas L. Young","Y000054"
"2283","http://www.wikidata.org/entity/Q370213","Dan Glickman","G000240"
"2284","http://www.wikidata.org/entity/Q370272","Llewellyn Powers","P000491"
"2285","http://www.wikidata.org/entity/Q370284","Nelson Dingley","D000356"
"2286","http://www.wikidata.org/entity/Q370362","Francis Granger","G000376"
"2287","http://www.wikidata.org/entity/Q370578","William A. Newell","N000066"
"2288","http://www.wikidata.org/entity/Q370611","Harris M. Plaisted","P000374"
"2289","http://www.wikidata.org/entity/Q370631","Albion Parris","P000079"
"2290","http://www.wikidata.org/entity/Q370638","Edwin C. Burleigh","B001105"
"2291","http://www.wikidata.org/entity/Q370646","Roy E. Ayers","A000352"
"2292","http://www.wikidata.org/entity/Q370652","John Fairfield","F000006"
"2293","http://www.wikidata.org/entity/Q370659","Anson Morrill","M000967"
"2294","http://www.wikidata.org/entity/Q371025","Larry Craig","C000858"
"2295","http://www.wikidata.org/entity/Q371031","Jon Kyl","K000352"
"2296","http://www.wikidata.org/entity/Q371106","Doug Lamborn","L000564"
"2297","http://www.wikidata.org/entity/Q371121","John E. Kenna","K000099"
"2298","http://www.wikidata.org/entity/Q371315","Thomas S. Kleppe","K000264"
"2299","http://www.wikidata.org/entity/Q1300837","Ralph R. Eltse","E000162"
"2300","http://www.wikidata.org/entity/Q1301414","Lewis D. Apsley","A000271"
"2301","http://www.wikidata.org/entity/Q1301825","William H. Harrison","H000278"
"2302","http://www.wikidata.org/entity/Q1302074","Godfrey G. Goodwin","G000299"
"2303","http://www.wikidata.org/entity/Q1302309","Robert Page Morris","M000986"
"2304","http://www.wikidata.org/entity/Q1302427","William P. Wolf","W000676"
"2305","http://www.wikidata.org/entity/Q1302851","Jere Cooper","C000755"
"2306","http://www.wikidata.org/entity/Q1303400","John F. Dockweiler","D000387"
"2307","http://www.wikidata.org/entity/Q1303518","Peter Plympton Smith","S000601"
"2308","http://www.wikidata.org/entity/Q1303624","William W. Warren","W000168"
"2309","http://www.wikidata.org/entity/Q1304089","Miles Taylor","T000094"
"2310","http://www.wikidata.org/entity/Q1304191","Pearl Peden Oldfield","O000061"
"2311","http://www.wikidata.org/entity/Q1304717","William Frank Norrell","N000137"
"2312","http://www.wikidata.org/entity/Q1304754","Joseph Horace Lewis","L000289"
"2313","http://www.wikidata.org/entity/Q1304972","John Allen Wilcox","W000457"
"2314","http://www.wikidata.org/entity/Q1305216","H. Joel Deckard","D000183"
"2315","http://www.wikidata.org/entity/Q1305873","Einar Hoidale","H000706"
"2316","http://www.wikidata.org/entity/Q1305993","James Beverley Sener","S000240"
"2317","http://www.wikidata.org/entity/Q1306225","Frank Joseph Guarini","G000511"
"2318","http://www.wikidata.org/entity/Q1306403","Robert E. Lee Blackburn","B000509"
"2319","http://www.wikidata.org/entity/Q1306600","James A. Burke","B001092"
"2320","http://www.wikidata.org/entity/Q1306824","Joseph Winston","W000642"
"2321","http://www.wikidata.org/entity/Q1306872","Francis Johnson","J000129"
"2322","http://www.wikidata.org/entity/Q1306989","Paul J. Kilday","K000171"
"2323","http://www.wikidata.org/entity/Q1307312","Thomas Speed","S000710"
"2324","http://www.wikidata.org/entity/Q1307664","Anthony F. Ittner","I000048"
"2325","http://www.wikidata.org/entity/Q1307735","Prentiss M. Brown","B000941"
"2326","http://www.wikidata.org/entity/Q1307742","Richard Harding Poff","P000401"
"2327","http://www.wikidata.org/entity/Q1308074","John Wilson Campbell","C000095"
"2328","http://www.wikidata.org/entity/Q1308540","John Woods","W000724"
"2329","http://www.wikidata.org/entity/Q1308703","George Outlaw","O000139"
"2330","http://www.wikidata.org/entity/Q1308709","Van. H. Manning","M000111"
"2331","http://www.wikidata.org/entity/Q1308802","James Gholson","G000148"
"2332","http://www.wikidata.org/entity/Q1309484","Peter J. Somers","S000677"
"2333","http://www.wikidata.org/entity/Q1309679","Samuel Swan","S001088"
"2334","http://www.wikidata.org/entity/Q1309895","Lucius Mendel Rivers","R000280"
"2335","http://www.wikidata.org/entity/Q1310298","Eugene F. Loud","L000448"
"2336","http://www.wikidata.org/entity/Q1310301","James E. O'Hara","O000054"
"2337","http://www.wikidata.org/entity/Q1310357","William S. Barry","B000193"
"2338","http://www.wikidata.org/entity/Q1310493","John M. Faison","F000008"
"2339","http://www.wikidata.org/entity/Q1310606","William C. Lovering","L000465"
"2340","http://www.wikidata.org/entity/Q1310669","Lucius Jeremiah Gartrell","G000088"
"2341","http://www.wikidata.org/entity/Q1310939","Hiram Parks Bell","B000336"
"2342","http://www.wikidata.org/entity/Q1311041","Joshua B. Lee","L000198"
"2343","http://www.wikidata.org/entity/Q1311139","George H. Christopher","C000383"
"2344","http://www.wikidata.org/entity/Q1311499","Thomas Lewis","L000294"
"2345","http://www.wikidata.org/entity/Q1311564","Garry E. Brown","B000917"
"2346","http://www.wikidata.org/entity/Q1311606","Marmaduke Williams","W000529"
"2347","http://www.wikidata.org/entity/Q1311758","William Huston Natcher","N000009"
"2348","http://www.wikidata.org/entity/Q1312076","Herbert B. Warburton","W000123"
"2349","http://www.wikidata.org/entity/Q1312341","John Davenport","D000075"
"2350","http://www.wikidata.org/entity/Q1312401","Fred Heineman","H000452"
"2351","http://www.wikidata.org/entity/Q1313130","Glenn English","E000184"
"2352","http://www.wikidata.org/entity/Q1313231","Karl Stefan","S000845"
"2353","http://www.wikidata.org/entity/Q1313504","William Sprague","S000745"
"2354","http://www.wikidata.org/entity/Q1314053","Robert Ewing Thomason","T000189"
"2355","http://www.wikidata.org/entity/Q1314285","William J. Keating","K000037"
"2356","http://www.wikidata.org/entity/Q1314721","Joseph J. Davis","D000123"
"2357","http://www.wikidata.org/entity/Q1314745","William Ephraim Smith","S000631"
"2358","http://www.wikidata.org/entity/Q1315384","Walter Folger, Jr.","F000242"
"2359","http://www.wikidata.org/entity/Q1315798","John L. Blake","B000532"
"2360","http://www.wikidata.org/entity/Q1315807","Sherrod Williams","W000536"
"2361","http://www.wikidata.org/entity/Q1316054","Gideon Gardner","G000054"
"2362","http://www.wikidata.org/entity/Q1317050","Joseph Whitehead","W000400"
"2363","http://www.wikidata.org/entity/Q1317247","Samuel J. Wilkin","W000473"
"2364","http://www.wikidata.org/entity/Q1317315","Thompson H. Murch","M001080"
"2365","http://www.wikidata.org/entity/Q1317576","William N. Baltz","B000107"
"2366","http://www.wikidata.org/entity/Q1317660","Julius Rockwell","R000368"
"2367","http://www.wikidata.org/entity/Q1317969","Thomas Hart Benton","B000398"
"2368","http://www.wikidata.org/entity/Q1319342","Erastus Wells","W000282"
"2369","http://www.wikidata.org/entity/Q1319527","Jeremiah Henry Murphy","M001096"
"2370","http://www.wikidata.org/entity/Q1320005","Richard Vander Veen","V000029"
"2371","http://www.wikidata.org/entity/Q1320252","Rezin A. De Bolt","D000180"
"2372","http://www.wikidata.org/entity/Q1320424","James W. Wise","W000650"
"2373","http://www.wikidata.org/entity/Q1320592","Frederick Essen","E000219"
"2374","http://www.wikidata.org/entity/Q1321753","Gilbert A. Currie","C000998"
"2375","http://www.wikidata.org/entity/Q1322331","Bill Jenkins","J000082"
"2376","http://www.wikidata.org/entity/Q1322345","Tommy F. Robinson","R000354"
"2377","http://www.wikidata.org/entity/Q1322443","John Robert Murdock","M001081"
"2378","http://www.wikidata.org/entity/Q1323113","Lewis L. Morgan","M000955"
"2379","http://www.wikidata.org/entity/Q1323196","Mike Thompson","T000460"
"2380","http://www.wikidata.org/entity/Q1323685","Jesse J. Finley","F000134"
"2381","http://www.wikidata.org/entity/Q1325278","Elbert H. Hubbard","H000882"
"2382","http://www.wikidata.org/entity/Q1325283","Elbert S. Brigham","B000832"
"2383","http://www.wikidata.org/entity/Q1325393","Elbridge G. Spaulding","S000705"
"2384","http://www.wikidata.org/entity/Q1325397","Elbridge Gerry","G000138"
"2385","http://www.wikidata.org/entity/Q1325628","Eldon Rudd","R000495"
"2386","http://www.wikidata.org/entity/Q1325672","Eldred Simkins","S000414"
"2387","http://www.wikidata.org/entity/Q1325792","Eleazer Wheelock Ripley","R000265"
"2388","http://www.wikidata.org/entity/Q1326022","Gilchrist Porter","P000440"
"2389","http://www.wikidata.org/entity/Q1326425","William B. Shattuc","S000300"
"2390","http://www.wikidata.org/entity/Q1326598","Albert Taylor Goodwyn","G000305"
"2391","http://www.wikidata.org/entity/Q1326753","James T. Pratt","P000502"
"2392","http://www.wikidata.org/entity/Q1326874","Lincoln Diaz-Balart","D000299"
"2393","http://www.wikidata.org/entity/Q1327413","John T. Heard","H000427"
"2394","http://www.wikidata.org/entity/Q1328567","Elford Albin Cederberg","C000263"
"2395","http://www.wikidata.org/entity/Q1328857","Eli Sims Shorter","S000379"
"2396","http://www.wikidata.org/entity/Q1328873","Eli Thayer","T000145"
"2397","http://www.wikidata.org/entity/Q1328941","Eliakim Persons Walton","W000113"
"2398","http://www.wikidata.org/entity/Q1329038","Elias Earle","E000007"
"2399","http://www.wikidata.org/entity/Q766864","B. J. Monkiewicz","M000855"
"2400","http://www.wikidata.org/entity/Q766866","Kevin McCarthy","M001165"
"2401","http://www.wikidata.org/entity/Q767270","Mario Díaz-Balart","D000600"
"2402","http://www.wikidata.org/entity/Q767426","Henry Johnson","J000137"
"2403","http://www.wikidata.org/entity/Q767891","John Murphy","M001097"
"2404","http://www.wikidata.org/entity/Q768040","Augustin Reed Humphrey","H000949"
"2405","http://www.wikidata.org/entity/Q768207","John J. Eagan","E000001"
"2406","http://www.wikidata.org/entity/Q768269","Augustine Henry Shepperd","S000338"
"2407","http://www.wikidata.org/entity/Q768297","Augustine Lonergan","L000409"
"2408","http://www.wikidata.org/entity/Q769752","George W. Campbell","C000083"
"2409","http://www.wikidata.org/entity/Q770139","Augustus Albert Hardenbergh","H000183"
"2410","http://www.wikidata.org/entity/Q770209","Augustus Brandegee","B000768"
"2411","http://www.wikidata.org/entity/Q770210","Augustus C. Baldwin","B000085"
"2412","http://www.wikidata.org/entity/Q770438","Augustus Herman Pettibone","P000269"
"2413","http://www.wikidata.org/entity/Q770466","George E. Harris","H000238"
"2414","http://www.wikidata.org/entity/Q770512","Augustus Maxwell","M000266"
"2415","http://www.wikidata.org/entity/Q770515","John W. Gaines","G000007"
"2416","http://www.wikidata.org/entity/Q770519","Augustus McCloskey","M000341"
"2417","http://www.wikidata.org/entity/Q770526","Augustus N. Martin","M000167"
"2418","http://www.wikidata.org/entity/Q770561","Augustus Peabody Gardner","G000050"
"2419","http://www.wikidata.org/entity/Q770613","Augustus Romaldus Wright","W000755"
"2420","http://www.wikidata.org/entity/Q770652","Augustus W. Cutler","C001025"
"2421","http://www.wikidata.org/entity/Q770669","Augustus Young","Y000029"
"2422","http://www.wikidata.org/entity/Q771586","David Loebsack","L000565"
"2423","http://www.wikidata.org/entity/Q772086","Todd Akin","A000358"
"2424","http://www.wikidata.org/entity/Q772265","Ed Jones","J000216"
"2425","http://www.wikidata.org/entity/Q772876","Edward Degener","D000195"
"2426","http://www.wikidata.org/entity/Q773100","Sydney Emanuel Mudd II","M001060"
"2427","http://www.wikidata.org/entity/Q773306","George S. Shanklin","S000283"
"2428","http://www.wikidata.org/entity/Q773414","David Clopton","C000530"
"2429","http://www.wikidata.org/entity/Q773436","James Wakefield","W000026"
"2430","http://www.wikidata.org/entity/Q774390","Edmund H. Pendleton","P000201"
"2431","http://www.wikidata.org/entity/Q774424","Robert Le Roy Livingston","L000370"
