,WikidataID,itemLabel,sitelinks
689,Q3253,Henry Porteous Alexander,5
690,Q3271,Todd Platts,9
691,Q3271,Todd R. Platts,9
692,Q4414,Faure Essozimna Gnassingbe,64
693,Q48259,"Richard Bruce ""Dick"" Cheney",101
694,Q48259,Richard Bruce Cheney,101
695,Q49090,Charles McArthur Ghankay Taylor,47
696,Q5152,Mustafa Kemal,235
697,Q5152,Kemal Atatürk,235
698,Q5152,Gazi Mustafa Kemal,235
699,Q5152,Kemal Pasha,235
700,Q10648,J. Gordon Brown,124
701,Q10648,James Gordon Brown,124
702,Q10648,HE Gordon Brown,124
703,Q10664,Arthur Neville Chamberlain,110
704,Q10664,Rt. Hon. Arthur Neville Chamberlain,110
705,Q10665,Kim Jong Il,129
706,Q10665,Yuri Irsenovich Kim,129
707,Q16476,Hirono Keiko,35
708,Q16476,Keiko Hirono,35
709,Q16476,Mazie Keiko Hirono,35
710,Q16574,Chang Kai-shek,130
711,Q16574,Chiang Chi-chi'ing,130
712,Q16574,Chiang Chieh-shish,130
713,Q16574,Chiang Chung-cheng,130
714,Q16574,Jiang Jieshi,130
715,Q16574,Jiang Zhongzheng,130
716,Q16574,蔣中正,130
717,Q16574,蔣介石,130
718,Q17410,Enlai Zhou,95
719,Q17410,Premier Zhou,95
720,Q17410,周总理,95
721,Q17410,周恩來,95
722,Q17410,周恩来,95
723,Q17410,周總理,95
724,Q17410,周翔宇,95
725,Q17410,大鸞,95
726,Q17410,大鸾,95
727,Q17410,伍豪,95
728,Q17410,冠生,95
729,Q17410,少山,95
730,Q17410,飛飛,95
731,Q17889,John Middleton Clayton,24
732,Q18434,Leon Blum,71
733,Q18434,André Léon Blum,71
734,Q19008,Arthur James Balfour,87
735,Q19008,1st Earl of Balfour,87
736,Q19008,"Arthur James, Earl of Balfour",87
737,Q19008,first earl of Balfour,87
738,Q19008,Viscount Traprain of Whittingehame,87
739,Q34105,Mubarak,136
740,Q34105,Mobarak,136
741,Q34105,Mohammed Hosni Mobarak,136
742,Q34105,Muhammad Hosni El Sayed Mubarak,136
743,Q34105,Muhammad Husni Mubarak,136
744,Q34105,Muhammad Husni Saʿid Mubarak,136
745,Q15031,General Secretary Xi Jinping,164
746,Q15031,Jinping Xi,164
747,Q15031,Xi Jin Ping,164
748,Q15031,Xijinping,164
749,Q15031,Sĭk Gê̤ṳng-ping,164
750,Q15031,Síp Gîn-bíng,164
751,Q15031,Si̍p Kīn-pêng,164
752,Q15031,Si̍p Kīn-pîng,164
753,Q15031,Sí Jìnping,164
754,Q15031,Xi Jìnping,164
755,Q15031,Jaahp Gahnpìhng,164
756,Q15145,José Pablo Torcuato Batlle y Ordóñez,32
757,Q15147,Jorge Batlle Ibanez,41
758,Q15147,Jorge Luis Batlle Ibáñez,41
759,Q15257,"Paul, Ron",82
760,Q15257,"Paul, Ronald Ernest",82
761,Q15257,"Ronald Ernest ""Ron"" Paul",82
762,Q15257,Ronald Ernest Paul,82
763,Q15849,Barroso,81
764,Q15849,Jose Barroso,81
765,Q15849,José Barroso,81
766,Q15849,Jose Manuel Barroso,81
767,Q15849,José Manuel Barroso,81
768,Q15849,Jose Manuel Durao Barroso,81
769,Q48259,Richard Cheney,101
770,Q11817,General Andrew Jackson,156
771,Q11817,A. Jackson,156
772,Q11817,President Jackson,156
773,Q11817,Old Hickory,156
774,Q11817,President Andrew Jackson,156
775,Q11820,Van Buren,140
776,Q11820,President Martin Van Buren,140
777,Q11820,Buren,140
778,Q11820,M. van Buren,140
779,Q11820,Maarten van Buren,140
780,Q11820,Old Kinderhook,140
781,Q11820,President van Buren,140
782,Q11820,President Van Buren,140
783,Q11860,Berlusconi,157
784,Q11860,Berlusconi,157
785,Q11860,Berlusconi,157
786,Q11860,Berlusconi,157
787,Q11860,il Cavaliere,157
788,Q11860,il Cavaliere,157
789,Q11860,il Cavaliere,157
790,Q11860,il Cavaliere,157
791,Q11869,President Harrison,136
792,Q11869,William H. Harrison,136
793,Q11869,Old Tippecanoe,136
794,Q11869,W. H. Harrison,136
795,Q19008,A. J. Balfour,87
796,Q19216,Ma Yingjiu,67
797,Q19216,Ma Ying-chiu,67
798,Q19581,Mashi Rafael,168
799,Q19581,Rafael Vicente Correa Delgado,168
800,Q5152,Ali Rıza oğlu Mustafa,235
801,Q5152,Ataturk,235
802,Q5152,Attaturk,235
803,Q5152,Gazi Mustafa Kemal Atatürk,235
804,Q5152,Gazi Mustafa Kemal Pasha,235
805,Q5152,Ghazi Moustapha Kemal Pasha,235
806,Q5152,Ghazi Mustapha Kemal,235
807,Q5152,Ghazi Mustapha Kemal Ataturk,235
808,Q5152,Ghazi Mustapha Kemal Pasha,235
809,Q5152,K. Atatürk,235
810,Q5152,Kamal Ataturk,235
811,Q5152,Kamâl Atatürk,235
812,Q5152,Kemal Ataturk,235
813,Q5152,M. Kemal Ataturk,235
814,Q5152,M. Kemal Atatürk,235
815,Q5152,Mustafa K. Atatürk,235
816,Q5152,Mustafa Kamal Ataturk,235
817,Q5152,Mustafa Kamal Attaturk,235
818,Q5152,Mustafa Kemal Ataturk,235
819,Q5152,Mustafa Kemal Pascha,235
820,Q5152,Mustafa Kemal Pasha,235
821,Q5152,Mustafa Pascha Kemal,235
822,Q5152,Mustapha Kemal Ataturk,235
823,Q5152,Mustapha Kemal Pasha,235
824,Q19878,Colonel Gaddafi,173
825,Q19878,Kadhafi,173
826,Q19878,Muammar al-Gaddafi,173
827,Q19878,Muammar Mohammed Abu Minyar Gaddafi,173
828,Q19878,Muammar Muhammad Abu Minyar al-Gaddafi,173
829,Q19878,Muʿammar al-Gaddafi,173
830,Q19878,Muʿammar al-Qaddafi,173
831,Q15002,Leonard Clemence,40
832,Q15002,Leonard Clemence,40
833,Q15002,Leonard Clemence Tindemans,40
834,Q15002,Leonard Clemence Tindemans,40
835,Q15029,Hu Jin Tao,119
836,Q15029,Hujintao,119
837,Q15029,Jintao Hu,119
838,Q15029,General Secretary Hu Jintao,119
839,Q15031,Hsi Chin-p'ing,164
840,Q15031,Shí Jin-ping,164
841,Q15031,Shyi Jinnpyng,164
842,Q15031,習近平,164
843,Q34453,Yeltsin,153
844,Q34453,Boris Nikolayevich Yeltsin,153
845,Q2518,Helmut Josef Michael Kohl,126
846,Q2518,Kohl,126
847,Q2530,Gerhard Fritz Kurt Schröder,120
848,Q2602,Egon Rudi Ernst Krenz,56
849,Q2607,Erich Ernst Paul Honecker,92
850,Q11613,Truman,181
851,Q11613,Truman,181
852,Q11613,Truman,181
853,Q11613,Truman,181
854,Q11613,H. S. Truman,181
855,Q11613,H. S. Truman,181
856,Q11613,H. S. Truman,181
857,Q11613,H. S. Truman,181
858,Q11613,H. Truman,181
859,Q11613,H. Truman,181
860,Q11613,H. Truman,181
861,Q11613,H. Truman,181
862,Q11613,Harry S Truman,181
863,Q11613,Harry S Truman,181
864,Q11613,Harry S Truman,181
865,Q11613,Harry S Truman,181
866,Q11613,Harry Truman,181
867,Q11613,Harry Truman,181
868,Q11613,Harry Truman,181
869,Q11613,Harry Truman,181
870,Q11613,President Truman,181
871,Q11613,President Truman,181
872,Q11613,President Truman,181
873,Q11613,President Truman,181
874,Q11665,José Manuel Ramos Horta,72
875,Q11665,José Manuel Ramos Horta,72
876,Q11665,José Manuel Ramos Horta,72
877,Q11665,José Manuel Ramos Horta,72
878,Q11665,Jose Ramos-Horta,72
879,Q11665,Jose Ramos-Horta,72
880,Q11665,Jose Ramos-Horta,72
881,Q11665,Jose Ramos-Horta,72
882,Q32777,Vladimir Spidla,39
883,Q33866,Teddy Roosevelt,182
884,Q33866,"Theodore Roosevelt, Jr.",182
885,Q34296,T. Wilson,178
886,Q34296,President Wilson,178
887,Q14342,MB,76
888,Q14342,Myung-Bak Lee,76
889,Q14342,Tsukiyama Akihiro,76
890,Q14345,Roh Mu-hyeon,82
891,Q14356,Bak Jeonghui,94
892,Q14356,Masao Takagi,94
893,Q14356,Pak Chŏnghŭi,94
894,Q14362,Doo-hwan Chun,62
895,Q14989,Leon Delacroix,23
896,Q14990,Henry Carton de Wiart,21
897,Q4631,Morsi,114
898,Q4631,Mohamed Morsy,114
899,Q4631,Mohamad Morsi,114
900,Q4631,Mohamed Al-Ayyat,114
901,Q4631,Mohamed Mohamed Morsi Eissa Al-Ayyat,114
902,Q4631,Mohamed Mohamed Morsi Issa Al-Ayyat,114
903,Q4631,Mohamed Morsi Al-Ayyat,114
904,Q4631,Mohamed Mursi,114
905,Q4631,Mohammad Morsi,114
906,Q4631,Mohammed Morsi,114
907,Q4631,Mohammed Mursi,114
908,Q4631,Muhammad Morsi,114
909,Q4631,Muhammad Mursi,114
910,Q12325,"J. Buchanan, Jr.",136
911,Q12325,"James Buchanan, Jr.",136
912,Q12325,President Buchanan,136
913,Q12769,W. Drees,54
914,Q12914,Kessai H. Note,26
915,Q12914,Kessai Hesa Note,26
916,Q12950,Alain Émile Louis Marie Poher,45
917,Q12978,Guy Maurice Marie Louise Verhofstadt,62
918,Q12983,Herman Achille Count Van Rompuy,89
919,Q12983,Herman Achille Van Rompuy,89
920,Q12983,Hermann Van Rompuy,89
921,Q34060,Yitzhak Rabin,105
922,Q34060,Itshak Rabin,105
923,Q34060,Itzhak Rabin,105
924,Q4715,Al-Munsif al-Marzuqi,52
925,Q4715,Al-Munṣif al-Marzūqī,52
926,Q4715,Mohamed Moncef Marzouki,52
927,Q4715,Munsif al-Marzuqi,52
928,Q4715,Munṣif al-Marzūqī,52
929,Q4715,Munsif Marzuqi,52
930,Q4715,Munṣif Marzūqī,52
931,Q4737,Pepe Lobo,45
932,Q4737,"Porfirio ""Pepe"" Lobo",45
933,Q4737,Porfirio Lobo,45
934,Q4737,Porfirio Pepe Lobo,45
935,Q5152,Mustafa Kemal Paşa,235
936,Q5152,Atatürk,235
937,Q19878,Muammur Gaddafi,173
938,Q19943,Juan Carlos I,120
939,Q20297,Li Tsung-jen,28
940,Q20297,Li Zongren o Li Tsong-jen,28
941,Q20297,Zongren Li,28
942,Q22201,"James Warren ""Jim"" DeMint",26
943,Q22201,James Warren DeMint,26
944,Q22212,Lindsey Olin Graham,46
945,Q22222,Kirsten Elizabeth Rutnik,48
946,Q22222,Kirsten Elizabeth Rutnik Gillibrand,48
947,Q16977,Dahng Síupìhng,125
948,Q16977,Dang Hei-jin,125
949,Q16977,Dang Siu-ping,125
950,Q16977,Deng Syauping,125
951,Q16977,Deng Xixian,125
952,Q16977,Tēng Siáu-pêng,125
953,Q16977,Thèn Séu-phìn,125
954,Q17142,George I,65
955,Q17142,Vilhelm,65
956,Q17142,George I of the Hellens,65
957,Q17142,"George I, King of Greece",65
958,Q17142,"George I, King of the Hellenes",65
959,Q17142,King George I of Greece,65
960,Q17142,King George I of the Hellens,65
961,Q17293,14th Dalai Lama,161
962,Q17293,Dalai Lama,161
963,Q17293,Gyalwa Rinpoche,161
964,Q17293,Jetsun Jamphel Ngawang Lobsang Yeshe Tenzin Gyatso,161
965,Q17293,Lhamo Dhondup,161
966,Q17293,Lhamo Dondrub,161
967,Q17293,Lhamo Tönzhub,161
968,Q17293,Tendzin Gyatso,161
969,Q17410,Chou En-lai,95
970,Q34448,Mahmūd Ahmadinezhād,140
971,Q11256,Castro,198
972,Q11256,Fidel Alejandro Castro Ruz,198
973,Q11270,Fulgencio Batista y Zaldivar,86
974,Q11509,José Alexandre Gusmão,58
975,Q11509,Kay Rala Xanana Gusmão,58
976,Q51068,Blessed Charles of Austria-Hungary,72
977,Q51068,Karl I and IV of Austria-Hungary,72
978,Q51068,Karl I of Austria,72
979,Q51267,Kofi Busia,21
980,Q51330,John Winston Howard,80
981,Q51330,The Honourable John Howard,80
982,Q51753,Elias Boudinot IV,12
983,Q51753,Elias Boudinot Jr.,12
984,Q52183,Hasina Wazed,96
985,Q52183,Hasina Wazed,96
986,Q52183,Hasina Wazed,96
987,Q52183,Hasina Wazed,96
988,Q52183,Sheikh Hasina Wazed,96
989,Q52183,Sheikh Hasina Wazed,96
990,Q52183,Sheikh Hasina Wazed,96
991,Q52183,Sheikh Hasina Wazed,96
992,Q23505,Bush 41,187
993,Q23505,Bush 41,187
994,Q23505,Bush 41,187
995,Q23505,Bush 41,187
996,Q23505,Bush I,187
997,Q23505,Bush I,187
998,Q23505,Bush I,187
999,Q23505,Bush I,187
1000,Q23505,Bush Senior,187
1001,Q23505,Bush Senior,187
1002,Q23505,Bush Senior,187
1003,Q23505,Bush Senior,187
1004,Q23505,Bush Sr.,187
1005,Q23505,Bush Sr.,187
1006,Q23505,Bush Sr.,187
1007,Q23505,Bush Sr.,187
1008,Q23505,G H W Bush,187
1009,Q23505,G H W Bush,187
1010,Q23505,G H W Bush,187
1011,Q23505,G H W Bush,187
1012,Q23505,G. H. W. Bush,187
1013,Q23505,G. H. W. Bush,187
1014,Q23505,G. H. W. Bush,187
1015,Q23505,G. H. W. Bush,187
1016,Q23505,G.H.W. Bush,187
1017,Q23505,G.H.W. Bush,187
1018,Q23505,G.H.W. Bush,187
1019,Q23505,G.H.W. Bush,187
1020,Q23505,George Bush Senior,187
1021,Q23505,George Bush Senior,187
1022,Q23505,George Bush Senior,187
1023,Q23505,George Bush Senior,187
1024,Q23505,George Bush Snr.,187
1025,Q23505,George Bush Snr.,187
1026,Q23505,George Bush Snr.,187
1027,Q23505,George Bush Snr.,187
1028,Q23505,George Bush Sr,187
1029,Q23505,George Bush Sr,187
1030,Q23505,George Bush Sr,187
1031,Q23505,George Bush Sr,187
1032,Q23505,George Bush Sr.,187
1033,Q23505,George Bush Sr.,187
1034,Q23505,George Bush Sr.,187
1035,Q23505,George Bush Sr.,187
1036,Q23505,"George Bush, Sr.",187
1037,Q23505,"George Bush, Sr.",187
1038,Q23505,"George Bush, Sr.",187
1039,Q23505,"George Bush, Sr.",187
1040,Q23505,George H Bush,187
1041,Q23505,George H Bush,187
1042,Q23505,George H Bush,187
1043,Q23505,George H Bush,187
1044,Q23505,George H W,187
1045,Q23505,George H W,187
1046,Q23505,George H W,187
1047,Q23505,George H W,187
1048,Q23505,George H W Bush,187
1049,Q23505,George H W Bush,187
1050,Q23505,George H W Bush,187
1051,Q23505,George H W Bush,187
1052,Q23505,George H. Bush,187
1053,Q23505,George H. Bush,187
1054,Q23505,George H. Bush,187
1055,Q23505,George H. Bush,187
1056,Q23505,George H. W,187
1057,Q23505,George H. W,187
1058,Q23505,George H. W,187
1059,Q23505,George H. W,187
1060,Q23505,George H. W.,187
1061,Q23505,George H. W.,187
1062,Q23505,George H. W.,187
1063,Q23505,George H. W.,187
1064,Q23505,George H.W.,187
1065,Q23505,George H.W.,187
1066,Q23505,George H.W.,187
1067,Q23505,George H.W.,187
1068,Q23333,E. G. Whitlam,57
1069,Q23333,E. G. Whitlam,57
1070,Q23333,E. G. Whitlam,57
1071,Q23333,E. G. Whitlam,57
1072,Q23333,Edward Gough Whitlam,57
1073,Q23333,Edward Gough Whitlam,57
1074,Q23333,Edward Gough Whitlam,57
1075,Q23333,Edward Gough Whitlam,57
1076,Q23342,Sir Edmund Barton,56
1077,Q23342,Toby Barton,56
1078,Q23347,John Christian Tanck,43
1079,Q23347,John Christian Watson,43
1080,Q23347,The Honourable John Christian Watson,43
1081,Q23352,Sir George Reid,39
1082,Q23352,George Houstoun Reid,39
1083,Q23352,Right Hon. G. H. Reid,39
1084,Q23352,Sir George Houston Reid,39
1085,Q23352,Sir George Houstoun Reid,39
1086,Q23352,The Right Honourable Sir George Reid,39
1087,Q23358,S. M. Bruce,36
1088,Q23358,Stanley Melbourne Bruce,36
1089,Q23358,"Stanley Melbourne Bruce, 1st Viscount Bruce of Melbourne",36
1090,Q23358,The Right Honourable The Viscount Bruce of Melbourne,36
1091,Q23358,Viscount Bruce of Melbourne,36
1092,Q23362,James Henry Scullin,32
1093,Q23362,The Right Honourable James Scullin,32
1094,Q34836,General Grant,148
1095,Q34836,President Grant,148
1096,Q34836,Ulysses Simpson Grant,148
1097,Q34836,Ulysses Grant,148
1098,Q49214,J. Danforth Quayle,88
1099,Q49214,"James Danforth ""Dan"" Quayle",88
1100,Q49214,James Danforth Quayle,88
1101,Q49216,Walter Frederick Mondale,73
1102,Q49344,Oscar Arias Sanchez,72
1103,Q50104,"Deborah ""Debbie"" Wasserman Schultz",23
1104,Q50104,Deborah Wasserman,23
1105,Q50104,Deborah Wasserman Schultz,23
1106,Q50597,"Mary Kathryn ""Heidi"" Heitkamp",24
1107,Q50597,Mary Kathryn Heitkamp,24
1108,Q50599,Theodore F. Stevens,32
1109,Q50599,"Theodore Fulton ""Ted"" Stevens",32
1110,Q50599,Theodore Fulton Stevens,32
1111,Q50599,Theodore Stevens,32
1112,Q50608,"Chester Trent Lott, Sr.",28
1113,Q50610,Hilda L. Solis,27
1114,Q50610,Hilda Lucia Solis,27
1115,Q50678,JM,67
1116,Q50678,JDM,67
1117,Q50678,John Mahama,67
1118,Q34597,J. A. Garfield,140
1119,Q34597,J. A. Garfield,140
1120,Q34597,J. A. Garfield,140
1121,Q34597,J. A. Garfield,140
1122,Q34597,J. Garfield,140
1123,Q34597,J. Garfield,140
1124,Q34597,J. Garfield,140
1125,Q34597,J. Garfield,140
1126,Q34597,James Abram Garfield,140
1127,Q34597,James Abram Garfield,140
1128,Q34597,James Abram Garfield,140
1129,Q34597,James Abram Garfield,140
1130,Q34597,President Garfield,140
1131,Q34597,President Garfield,140
1132,Q34597,President Garfield,140
1133,Q34597,President Garfield,140
1134,Q34597,James Garfield,140
1135,Q34597,James Garfield,140
1136,Q34597,James Garfield,140
1137,Q34597,James Garfield,140
1138,Q22316,Kerry,106
1139,Q22316,John F. Kerry,106
1140,Q22316,John Forbes Kerry,106
1141,Q22338,Mary Loretta Landrieu,28
1142,Q22354,Kelly Ann Ayotte,29
1143,Q22360,Lisa Ann Murkowski,44
1144,Q22368,Chen Shuibian,56
1145,Q19673,Gore,126
1146,Q19673,Albert Gore,126
1147,Q19673,Al Gore Jr.,126
1148,Q19673,"Albert Arnold ""Al"" Gore Jr.",126
1149,Q19673,Albert Arnold Gore,126
1150,Q19673,Albert Arnold Gore Jr.,126
1151,Q19673,Albert Gore Jr.,126
1152,Q19878,Muammar Qaddafi,173
1153,Q19878,Gaddafi,173
1154,Q14993,Prosper Antoine Joseph Marie Poullet,17
1155,Q14995,Jules Laurent Jean Louis Renkin,22
1156,Q14997,Achiel Van Acker,29
1157,Q14998,Jean Joseph Camille Huysmans,28
1158,Q16574,Chiang Chou-t‘ai,130
1159,Q16574,Chiang Chou-tai,130
1160,Q16574,Chiang Jui-yuan,130
1161,Q16574,Jiang Ruiyuan,130
1162,Q16574,Jiang Zhiqing,130
1163,Q16574,Jiǎng Zhōngzhèng,130
1164,Q16574,Jiang Zhoutai,130
1165,Q16574,Jiǎng Zhōutài,130
1166,Q16574,國民革命軍之父,130
1167,Q16574,蒋瑞元,130
1168,Q16597,Jiang Ze Min,99
1169,Q16597,Jiangzemin,99
1170,Q16597,Zemin Jiang,99
1171,Q16597,General Secretary Jiang Zemin,99
1172,Q16807,Leonard Beck Jordan,11
1173,Q16977,Teng Hsiao-p'ing,125
1174,Q34413,BB,134
1175,Q34413,Daughter of the East,134
1176,Q34413,Bhutto,134
1177,Q34413,Benazir,134
1178,Q57340,King Mswati III,81
1179,Q57340,Mswati III of Eswatini,81
1180,Q57340,Mswati III of Swaziland,81
1181,Q57342,Carlos Mauricio Funes Cartagena,54
1182,Q57342,Don Wicho,54
1183,Q57336,Alī Ḥoseynī Khāmeneī,114
1184,Q23559,Duce,192
1185,Q23559,Benito Amilcare Andrea Mussolini,192
1186,Q23559,Benito Amilcare Mussolini,192
1187,Q23559,Benito Andrea Mussolini,192
1188,Q57334,Demetris Christofias,62
1189,Q23369,Sir Arthur William Fadden,34
1190,Q23369,Sir William Fadden,34
1191,Q23369,The Right Honourable Sir Arthur Fadden,34
1192,Q23375,John Joseph Curtin,43
1193,Q23375,The Right Honourable John Curtin,43
1194,Q23379,Joseph Benedict Chifley,35
1195,Q23379,The Right Honourable Ben Chifley,35
1196,Q23386,"Sir John ""Black Jack"" McEwen",29
1197,Q23386,Sir John McEwen,29
1198,Q23386,The Right Honourable Sir John McEwen,29
1199,Q23505,George Bush,187
1200,Q23505,George Bush,187
1201,Q23505,George Bush,187
1202,Q23505,George Bush,187
1203,Q23505,President Bush,187
1204,Q23505,President Bush,187
1205,Q23505,President Bush,187
1206,Q23505,President Bush,187
1207,Q23505,George H.W. Bush,187
1208,Q23505,George H.W. Bush,187
1209,Q23505,George H.W. Bush,187
1210,Q23505,George H.W. Bush,187
1211,Q23505,George H.W.Bush,187
1212,Q23505,George H.W.Bush,187
1213,Q23505,George H.W.Bush,187
1214,Q23505,George H.W.Bush,187
1215,Q23505,George Herbert Bush,187
1216,Q23505,George Herbert Bush,187
1217,Q23505,George Herbert Bush,187
1218,Q23505,George Herbert Bush,187
1219,Q23505,George Herbert Walker Bush,187
1220,Q23505,George Herbert Walker Bush,187
1221,Q23505,George Herbert Walker Bush,187
1222,Q23505,George Herbert Walker Bush,187
1223,Q23505,George W. Bush Senior,187
1224,Q23505,George W. Bush Senior,187
1225,Q23505,George W. Bush Senior,187
1226,Q23505,George W. Bush Senior,187
1227,Q23505,GHW Bush,187
1228,Q23505,GHW Bush,187
1229,Q23505,GHW Bush,187
1230,Q23505,GHW Bush,187
1231,Q23505,GHWB,187
1232,Q23505,GHWB,187
1233,Q23505,GHWB,187
1234,Q23505,GHWB,187
1235,Q23505,H W Bush,187
1236,Q23505,H W Bush,187
1237,Q23505,H W Bush,187
1238,Q23505,H W Bush,187
1239,Q23505,H. W. Bush,187
1240,Q23505,H. W. Bush,187
1241,Q23505,H. W. Bush,187
1242,Q23505,H. W. Bush,187
1243,Q23505,H.W. Bush,187
1244,Q23505,H.W. Bush,187
1245,Q23505,H.W. Bush,187
1246,Q23505,H.W. Bush,187
1247,Q23505,Herbert Walker Bush,187
1248,Q23505,Herbert Walker Bush,187
1249,Q23505,Herbert Walker Bush,187
1250,Q23505,Herbert Walker Bush,187
1251,Q23505,President George H. W. Bush,187
1252,Q23505,President George H. W. Bush,187
1253,Q23505,President George H. W. Bush,187
1254,Q23505,President George H. W. Bush,187
1255,Q23505,President George H.W. Bush,187
1256,Q23505,President George H.W. Bush,187
1257,Q23505,President George H.W. Bush,187
1258,Q23505,President George H.W. Bush,187
1259,Q23505,Vice President Bush,187
1260,Q23505,Vice President Bush,187
1261,Q23505,Vice President Bush,187
1262,Q23505,Vice President Bush,187
1263,Q35286,President Harding,135
1264,Q35286,President Harding,135
1265,Q35286,President Harding,135
1266,Q35286,President Harding,135
1267,Q35286,Warren Harding,135
1268,Q35286,Warren Harding,135
1269,Q35286,Warren Harding,135
1270,Q35286,Warren Harding,135
1271,Q35286,W. G. Harding,135
1272,Q35286,W. G. Harding,135
1273,Q35286,W. G. Harding,135
1274,Q35286,W. G. Harding,135
1275,Q35286,W. Harding,135
1276,Q35286,W. Harding,135
1277,Q35286,W. Harding,135
1278,Q35286,W. Harding,135
1279,Q35286,Warren Gamaliel Harding,135
1280,Q35286,Warren Gamaliel Harding,135
1281,Q35286,Warren Gamaliel Harding,135
1282,Q35286,Warren Gamaliel Harding,135
1283,Q57723,Tuila'epa Aiono Sa'ilele Malielegaoi,41
1284,Q57723,Tuilaepa Lupesoliai Sailele Malielegaoi,41
1285,Q57732,Bethuel Pakalitha Mosisili,34
1286,Q57732,Bethuel Pakalitha Mosisili,34
1287,Q57732,Bethuel Pakalitha Mosisili,34
1288,Q57732,Bethuel Pakalitha Mosisili,34
1289,Q57352,Hamad bin Isa Al Khalifa,72
1290,Q57352,Hamad II bin Isa Al Khalifa,72
1291,Q57352,Hamad II bin Isa II Al Khalifa,72
1292,Q57772,Johanna Sigurdardottir,72
1293,Q57772,Jóhanna Sigurdardóttir,72
1294,Q57772,Johanna Siguroardottir,72
1295,Q22237,Amy Jean Klobuchar,45
1296,Q22250,Maria E. Cantwell,26
1297,Q22250,Maria Ellen Cantwell,26
1298,Q22260,Claire Conner McCaskill,33
1299,Q22279,Susan Margaret Collins,39
1300,Q22290,Olympia Bouchles,30
1301,Q22290,Olympia J. Snowe,30
1302,Q22290,Olympia Jean Snowe,30
1303,Q22303,Jixin,44
1304,Q22303,Jingwei,44
1305,Q22303,Wang Zhaoming,44
1306,Q22303,Jingwei Wang,44
1307,Q22303,Jixun,44
1308,Q22303,Wang Ching-wei,44
1309,Q23685,39th President of the United States,177
1310,Q23685,James Carter,177
1311,Q23685,James E. Carter,177
1312,Q23685,James E. Carter Jr.,177
1313,Q23685,James Earl Carter,177
1314,Q23685,James Earl Carter Jr.,177
1315,Q51002,J J Rawlings,53
1316,Q51002,Jerry John Rawlings,53
1317,Q51002,Papa J,53
1318,Q51005,Gentle Giant,60
1319,Q51005,John Agyekum Kufuor,60
1320,Q51005,John Kofi Agyekum Kufuor,60
1321,Q52924,Oscar Fredrik Bernadotte,63
1322,Q52958,Oscar Robert Themptander,26
1323,Q52969,Fredrik Wilhelm von Otter,22
1324,Q52972,Johan Olof Ramstedt,20
1325,Q5721,Henri Philippe Benoni Omer Joseph Petain,87
1326,Q5721,Henri Philippe Benoni Omer Joseph Pétain,87
1327,Q5721,Marshal Petain,87
1328,Q5721,Marshal Pétain,87
1329,Q5721,Philippe Petain,87
1330,Q57331,Sultan Qaboos,86
1331,Q57331,Qaboos bin Said,86
1332,Q57331,Qaboos ibn Saeed,86
1333,Q57331,Qaboos ibn Said,86
1334,Q57685,Vladimir Filat,38
1335,Q57697,Samuel Hinds,35
1336,Q57697,Samuel Archibald Anthony Hinds,35
1337,Q57701,Dean Oliver Barrow,43
1338,Q57701,Dean Oliver Barrow,43
1339,Q57701,Dean Oliver Barrow,43
1340,Q57701,Dean Oliver Barrow,43
1341,Q57705,Perry Gladstone Christie,33
1342,Q57709,Freundel Jerome Stuart,36
1343,Q57336,Imam Khamenei,114
1344,Q57336,Sayyid Ali Hoseyni Khamenei,114
1345,Q57336,Sayyid Ali Khamenei,114
1346,Q57336,Ayatollah Ali Khamenei,114
1347,Q57336,Ayatollah Khamenei,114
1348,Q57338,MR,70
1349,Q57338,Mahinda,70
1350,Q57338,Percy Mahendra Rajapaksa,70
1351,Q57338,Percy Mahinda Rajapaksa,70
1352,Q52627,Robert Bruce Mathias,32
1353,Q52920,John Fredrik Reinfeldt,73
1354,Q52922,Nils Daniel Carl Bildt,58
1355,Q52922,Nils Daniel Carl Bildt,58
1356,Q52922,Nils Daniel Carl Bildt,58
1357,Q52922,Nils Daniel Carl Bildt,58
1358,Q52924,Oscar II,63
1359,Q57344,Joseph Martin Fischer,58
1360,Q57350,Idriss Deby,81
1361,Q57350,Idriss Deby Itno,81
1362,Q57350,Idriss Déby Itno,81
1363,Q23559,Mussolini,192
1364,Q23559,Il Duce,192
1365,Q57324,Blaise Compaore,62
1366,Q57327,Hassanal Bolkiah ibni Omar Ali Saifuddien III,85
1367,Q57327,Hassanal Bolkiah ibni Omar Ali Saifuddien III,85
1368,Q57327,Hassanal Bolkiah ibni Omar Ali Saifuddien III,85
1369,Q57327,Hassanal Bolkiah ibni Omar Ali Saifuddien III,85
1370,Q57327,Hassanal Bolkiah of Brunei,85
